"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"8783","log_lik[2,21,71]",-1.29040901059151,-0.81023136458945,1.95615852323913,1.80449357668727,-5.23956398376783,0.993408534755657,1.00145083191017,8936.46065800608,2927.50527309858
"8784","log_lik[3,21,71]",0.620614982056217,0.862452491599589,0.630141062706572,0.30923715985589,-0.70616561560957,1.11382589077928,1.00395822096068,2124.72339161498,2313.04972736573
"8785","log_lik[1,22,71]",-3.80157043145466,-3.22723447311578,3.75081673548671,3.55272539768774,-10.7445595445777,1.2990898392095,1.00087333034352,8369.72589520244,3591.93767687612
"8786","log_lik[2,22,71]",2.1339749268391,2.46148067625976,0.873909270345803,0.381192003602853,0.392720053573807,2.76332864430104,1.00047465675429,3600.24276250417,3385.86209769294
"8787","log_lik[3,22,71]",2.17704993571407,2.47935281380939,0.750680101517322,0.34872361977769,0.603373232783249,2.76072774979531,1.00092374602791,1952.05820551992,2141.24656332943
"8788","log_lik[1,23,71]",2.19400214763007,2.49724644229605,0.760383312214651,0.337670622272333,0.601292620657326,2.76954783924018,1.00077630375349,2466.58574648032,2276.94050388853
"8789","log_lik[2,23,71]",-3.68910744037715,-3.11526193213915,3.65184234761853,3.51042252326908,-10.5327562404776,1.21234899114161,1.00178769764299,10788.0878133172,3526.98348929407
"8790","log_lik[3,23,71]",2.18365483601872,2.39578482789386,0.590779962315517,0.456421838591622,0.925978261481469,2.76233110673337,1.00186385028602,2030.23826847023,2308.31651921471
"8791","log_lik[1,24,71]",2.08407569419313,2.58258638291088,1.67908619446411,1.3556459258991,-1.23042251761421,3.73390567082738,1.00214509152682,10145.9933559947,4153.84448492056
"8792","log_lik[2,24,71]",3.03957484506421,3.4118726010987,0.967184290473582,0.461353750576334,1.04527591020112,3.7750086862846,1.0004272665724,4211.70125189576,3780.83281264491
"8793","log_lik[3,24,71]",-7.95791979414309,-7.37036251379301,4.89788472715819,4.89468235755336,-16.7887830221685,-0.895544572226802,1.00144930396788,13232.1787821088,3951.47260289417
