"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"15436","log_lik[3,11,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15437","log_lik[1,12,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15438","log_lik[2,12,127]",1.41519225416398,1.72156872485081,0.79627410661528,0.349134998090745,-0.204101794298732,1.99932353005276,1.00146402289805,2847.40046194174,3186.5288983754
"15439","log_lik[3,12,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15440","log_lik[1,13,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15441","log_lik[2,13,127]",0.399456930864625,0.683753423064988,0.665156233847008,0.164600659933137,-0.865160300706283,0.813948330940455,1.00015735396261,6745.02430474637,4374.38198719393
"15442","log_lik[3,13,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15443","log_lik[1,14,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15444","log_lik[2,14,127]",0.732162057802963,1.11347759930988,1.00435252876849,0.464477947659052,-1.2821163418616,1.47101754269048,1.00123492709923,3084.31204700771,2729.15053881133
"15445","log_lik[3,14,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15446","log_lik[1,15,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15447","log_lik[2,15,127]",0.804208174146187,1.16803547419282,0.925736618560401,0.406673844924024,-1.15101526722755,1.48316502883575,1.00072115965768,3926.35020901451,3541.35255608764
"15448","log_lik[3,15,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15449","log_lik[1,16,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15450","log_lik[2,16,127]",0.137058863741115,0.521516073143014,0.966949685244776,0.46259269198062,-1.88926602228279,0.876153740349308,1.00075241699686,6458.76769346929,4083.85671421982
"15451","log_lik[3,16,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15452","log_lik[1,17,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15453","log_lik[2,17,127]",0.121799557942016,0.537851448795034,1.05440898490888,0.499577254067781,-2.06545298095153,0.919630384307616,0.999929759417291,5768.50357225988,3945.47798442632
"15454","log_lik[3,17,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15455","log_lik[1,18,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
